#OTU,Sp11,Sp12,Sp13,Sp21,Sp22,Sp23,Su11,Su12,Su13,Su21,Su22,Su23,Au11,Au12,Au13,Au21,Au22,Au23,Wi11,Wi12,Wi13,Wi21,Wi22,Wi23
Otu2496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,10,0,0
Otu2497,2,3,8,0,1,6,2,9,2,2,0,0,0,5,4,0,2,11,14,2,4,15,6,8
Otu2498,4,1,2,2,0,4,2,0,0,5,2,2,0,0,0,1,0,0,0,0,0,0,0,6
Otu2499,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,8
Otu2501,2,1,2,0,0,3,0,0,7,2,7,7,1,2,3,0,2,2,0,2,2,0,2,0
Otu2502,1,1,0,0,0,0,0,7,0,0,0,0,2,0,1,0,2,0,0,0,0,0,5,0
Otu2503,1,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Otu2505,2,1,3,0,1,1,0,0,3,0,0,2,0,2,2,0,2,2,0,2,0,2,3,2
Otu2506,0,0,1,0,3,0,7,0,3,3,0,0,0,2,1,6,7,0,14,0,2,10,3,2
Otu2507,0,0,1,0,0,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2508,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Otu2509,4,1,4,2,0,0,0,2,3,3,2,0,1,9,1,1,2,0,5,2,0,2,5,0
Otu251,14,36,54,2,0,6,12,23,3,3,5,2,1,38,49,1,7,114,0,22,14,2,5,4
Otu2510,0,1,1,2,1,3,0,0,3,3,0,0,3,6,4,1,0,2,0,2,2,4,2,0
Otu2511,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,4
Otu2512,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0
Otu2513,9,4,5,6,0,10,10,12,15,0,0,9,10,12,7,1,10,5,3,5,4,0,8,10
Otu2514,1,1,3,0,1,3,2,0,0,0,2,0,3,2,3,1,2,0,5,0,0,0,0,0
Otu2515,1,1,2,0,0,0,3,0,2,0,2,0,0,0,0,3,0,0,8,2,0,0,0,0
Otu2516,2,9,13,2,0,6,13,5,0,3,0,9,2,5,3,0,0,27,0,10,4,0,5,0
Otu2517,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,2
Otu2518,0,0,0,0,0,0,0,0,0,3,5,2,1,0,0,0,2,0,3,0,0,0,0,0
Otu2519,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,3,0
Otu252,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,30,5,95,0,6,44
Otu2520,3,0,3,0,1,7,2,0,8,2,0,0,0,2,1,3,8,7,3,0,0,0,17,2
Otu2521,1,5,2,2,3,1,5,2,0,2,0,0,0,2,0,0,5,0,5,0,2,0,0,2
Otu2522,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Otu2523,0,0,0,0,1,0,0,0,0,3,0,0,2,1,0,1,0,0,0,2,0,2,0,0
Otu2524,0,3,7,0,0,0,3,4,5,0,0,0,0,5,19,4,0,0,3,7,2,2,5,0
Otu2525,9,6,4,5,7,1,10,0,5,5,0,0,12,3,6,1,5,0,16,17,6,8,11,13
Otu2526,0,3,0,0,0,3,0,0,0,0,2,0,0,0,3,0,15,0,0,5,0,0,2,0
Otu2527,2,3,0,0,0,0,2,0,12,3,0,2,1,2,3,3,5,0,0,5,0,2,2,2
Otu2528,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Otu2529,19,0,0,0,6,0,5,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0
Otu253,16,10,12,27,10,54,2,2,37,93,68,76,1,13,7,63,87,42,5,12,2,19,54,25
Otu2530,0,4,5,0,0,1,2,5,0,2,0,0,1,2,6,1,3,2,0,0,8,0,3,2
Otu2531,2,4,3,0,1,4,2,0,7,0,0,2,4,5,7,6,0,4,8,22,4,31,5,0
Otu2532,0,0,0,0,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,5,4
Otu2533,4,2,3,3,4,7,3,4,5,3,2,0,5,2,12,4,5,7,8,12,15,0,5,4
Otu2534,3,2,3,2,1,0,5,2,3,0,2,2,2,4,3,0,7,0,0,0,2,0,3,2
Otu2535,0,0,2,2,0,0,2,0,0,0,0,2,1,1,1,0,0,0,3,0,0,0,3,0
Otu2536,2,1,2,2,3,3,2,0,3,0,5,2,4,2,2,1,2,0,5,7,0,0,2,0
Otu2537,0,0,1,0,0,0,2,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Otu2538,3,8,7,3,8,4,5,11,19,10,21,9,4,4,13,7,13,7,0,5,15,6,15,10
Otu2539,0,1,2,0,0,0,0,2,3,0,0,4,1,3,3,0,0,0,0,2,0,0,0,0
Otu254,76,119,108,86,68,78,58,65,240,114,66,144,82,106,141,120,133,100,38,148,127,35,95,115
Otu2540,7,6,2,0,4,3,12,0,5,9,5,4,10,2,3,0,0,7,14,10,12,2,5,4
Otu2541,2,1,2,0,3,7,0,5,0,0,5,2,6,2,3,0,3,2,5,2,2,2,6,4
Otu2542,2,1,0,0,0,3,5,0,2,2,2,7,4,3,1,3,0,0,3,0,4,2,0,8
Otu2543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Otu2544,0,3,0,0,0,3,0,0,2,0,0,0,0,2,1,0,0,0,0,0,4,0,2,0
Otu2545,2,0,0,2,4,0,5,2,0,2,0,0,1,0,1,0,0,0,0,5,6,0,2,2
Otu2546,0,0,1,0,0,0,0,0,2,0,0,4,0,0,1,0,0,0,0,0,6,0,0,0
Otu2547,0,1,4,0,6,10,2,0,2,3,0,0,1,5,1,8,5,7,8,5,0,4,6,12
Otu2549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0
Otu255,43,28,5,5,23,71,13,9,54,43,33,25,26,23,13,27,36,16,84,2,4,0,41,31
Otu2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Otu2551,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Otu2552,2,2,0,0,1,0,0,4,3,3,0,2,0,2,1,1,0,0,3,5,0,0,0,0
Otu2553,4,0,5,0,0,0,7,5,2,0,0,0,3,0,1,0,2,0,8,0,2,0,0,0
Otu2554,11,11,3,8,4,13,20,21,8,7,9,16,9,7,18,15,5,5,27,12,35,13,17,33
Otu2555,0,2,1,0,0,1,0,7,2,0,0,2,1,0,3,4,0,0,0,2,8,0,2,2
Otu2556,3,3,2,0,3,1,2,11,3,12,7,0,3,4,7,3,5,7,0,2,0,0,2,4
Otu2557,2,7,2,2,1,8,0,0,5,0,2,0,4,5,5,7,3,5,0,7,6,0,5,8
Otu2558,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,1,3,2,0,0,0,2,2,6
Otu2559,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0
Otu256,140,67,47,65,79,58,61,40,61,64,26,52,105,55,25,78,48,24,76,71,54,205,46,83
Otu2560,0,0,2,2,0,0,2,5,0,0,0,0,4,2,7,0,0,0,0,0,8,0,0,0
Otu2561,0,2,1,0,0,1,0,0,0,0,0,2,1,0,0,0,2,0,5,2,6,10,2,0
Otu2562,0,3,0,0,4,3,0,2,0,2,2,2,3,2,0,0,2,2,8,5,2,4,6,4
Otu2563,0,0,0,0,0,0,0,0,0,2,0,2,3,0,0,0,0,0,0,0,2,0,0,0
Otu2564,2,0,0,3,0,1,0,0,0,10,0,4,0,1,0,3,0,0,0,2,0,0,0,0
Otu2565,0,1,2,0,0,0,0,0,0,0,0,2,1,2,0,0,0,2,0,2,14,0,0,0
Otu2567,1,0,0,2,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
Otu2568,12,2,1,5,11,26,5,14,22,31,16,22,9,13,18,4,16,5,68,12,12,17,12,58
Otu257,30,27,28,27,40,35,15,11,59,64,38,54,32,55,27,70,66,53,5,52,21,113,72,44
Otu2570,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Otu2571,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,2,0,2,0,0
Otu2573,3,1,1,5,8,6,2,0,8,5,7,4,1,2,3,4,7,2,0,5,2,0,2,2
Otu2574,6,16,39,0,0,6,3,25,0,2,0,4,7,21,40,0,2,11,5,25,108,0,26,67
Otu2575,2,1,2,3,0,4,2,0,7,3,0,4,4,4,3,0,2,2,0,0,0,0,0,6
Otu2576,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2577,0,1,1,0,0,0,0,4,3,3,0,0,2,2,1,1,0,0,0,0,0,0,0,2
Otu2578,7,3,14,15,8,25,2,0,14,43,21,13,2,10,12,25,21,7,5,10,15,40,14,12
Otu2579,3,77,325,8,6,136,0,5,3,12,5,2,7,22,42,13,30,328,41,0,15,84,9,13
Otu258,2,0,0,3,87,0,2,0,0,86,28,18,83,2,0,124,0,0,0,0,2,12,0,0
Otu2580,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0
Otu2581,2,1,8,3,7,6,5,19,2,3,5,2,5,3,7,1,2,7,3,5,10,0,2,2
Otu2582,2,6,4,0,0,3,0,5,7,7,0,0,4,2,8,4,7,14,0,2,8,0,5,8
Otu2583,1,0,1,0,1,0,3,0,0,0,0,0,0,0,1,1,3,0,3,2,0,2,0,2
Otu2584,4,0,3,0,0,1,0,0,2,2,0,0,1,2,3,3,0,0,0,0,10,2,2,4
Otu2585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
Otu2586,15,26,27,8,12,15,12,84,15,40,14,13,8,61,27,63,33,34,27,62,50,13,35,52
Otu2587,8,3,2,3,4,4,5,9,2,3,5,2,10,2,2,4,0,0,8,12,2,10,3,8
Otu2588,1,1,0,3,1,1,0,0,0,0,0,0,0,6,1,4,2,7,0,0,0,2,0,10
Otu2589,2,1,1,2,3,3,2,0,0,2,0,2,0,3,0,0,3,0,0,0,4,2,2,0
Otu259,93,102,58,48,86,114,56,56,64,77,115,72,43,104,97,102,125,105,44,111,91,31,89,140
Otu2590,6,0,0,0,1,0,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
Otu2591,2,0,0,2,6,3,0,0,0,2,2,0,3,0,1,0,3,0,3,0,0,0,0,4
Otu2592,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Otu2593,1,3,0,0,0,0,2,0,19,5,9,0,4,3,3,3,5,0,0,2,0,2,5,0
Otu2594,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Otu2595,0,3,3,0,1,3,2,4,0,2,2,2,1,3,3,1,0,0,5,15,4,2,6,4
Otu2596,3,1,4,2,0,3,8,4,12,9,0,4,9,6,3,0,2,2,8,2,0,2,0,6
Otu2597,1,0,0,6,1,0,2,2,5,2,2,2,1,0,4,0,0,7,11,0,6,4,8,6
Otu2598,1,0,2,2,8,4,8,0,0,2,0,2,5,1,0,1,5,2,3,0,2,0,5,2
Otu2599,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Otu26,0,1,0,1097,22,0,0,32,0,0,2,0,3,4,0,13,0,2,3,0,0,0,0,0
Otu260,1,3,21,0,0,0,0,19,0,0,0,2,0,0,4,0,0,0,0,5,6,0,11,0
Otu2600,5,3,0,3,10,7,15,0,3,12,12,0,4,8,1,6,10,5,0,0,0,0,11,4
Otu2601,1,0,3,0,3,3,0,7,2,3,0,11,1,5,2,4,0,0,0,7,12,0,0,0
Otu2602,1,2,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,5,0,0,0,2,0
Otu2603,1,5,0,2,1,3,2,5,14,2,0,0,3,2,2,6,7,0,0,0,0,4,0,2
Otu2604,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,25,0,0
Otu2605,10,19,9,8,6,7,10,2,2,5,0,0,11,10,12,4,3,7,14,17,31,0,5,10
Otu2606,0,0,0,0,0,1,0,4,2,0,2,0,1,1,2,0,2,0,0,2,0,0,5,2
Otu2607,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2608,1,0,2,0,0,0,0,4,0,0,0,2,1,0,0,0,0,0,3,0,4,0,0,2
Otu261,173,82,96,33,87,75,131,295,198,115,75,81,190,156,176,144,99,92,136,130,89,128,78,86
